Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
7392-YYPYJ,1,Q3,5,Stayed,No,0,34,4094,,
7394-FKDNK,1,Q3,2,Churned,Yes,1,91,4971,Competitor,Competitor made better offer
7394-LWLYN,1,Q3,3,Joined,No,0,75,4840,,
7395-IGJOS,1,Q3,2,Churned,Yes,1,79,3443,Competitor,Competitor made better offer
7395-XWZOY,1,Q3,3,Stayed,No,0,68,4481,,
7396-VJUZB,1,Q3,5,Stayed,No,0,57,2776,,
7398-HPYZQ,1,Q3,4,Stayed,No,0,23,5007,,
7398-LXGYX,1,Q3,4,Stayed,No,0,44,2770,,
7398-SKNQZ,1,Q3,5,Joined,No,0,58,2330,,
7399-QHBJS,1,Q3,3,Stayed,No,0,65,6063,,
7401-JIXNM,1,Q3,3,Stayed,No,0,27,5907,,
7401-RUBNK,1,Q3,3,Stayed,No,0,39,4809,,
7402-EYFXX,1,Q3,5,Stayed,No,0,54,4030,,
7402-PWYJJ,1,Q3,5,Stayed,No,0,44,6439,,
7404-JLKQG,1,Q3,3,Joined,No,0,47,4099,,
7407-SUJIZ,1,Q3,3,Stayed,No,0,50,2305,,
7408-OFWXJ,1,Q3,3,Stayed,No,0,66,5762,,
7409-JURKQ,1,Q3,3,Stayed,No,0,28,5713,,
7409-KIUTL,1,Q3,3,Churned,Yes,1,72,5345,Competitor,Competitor made better offer
7410-KTVFV,1,Q3,1,Churned,Yes,1,90,2815,Competitor,Competitor had better devices
7410-OIEDU,1,Q3,3,Stayed,No,0,38,5983,,
7410-YTJIK,1,Q3,1,Churned,Yes,1,75,2872,Competitor,Competitor had better devices
7416-CKTEP,1,Q3,4,Stayed,No,0,77,6064,,
7421-ZLUPA,1,Q3,3,Stayed,No,0,29,2038,,
7422-WNBTY,1,Q3,4,Stayed,No,0,40,3348,,
7426-GSWPO,1,Q3,3,Stayed,No,0,63,5125,,
7426-RHZGU,1,Q3,3,Stayed,No,0,66,5017,,
7426-WEIJX,1,Q3,4,Stayed,No,0,71,6214,,
7427-AUFPY,1,Q3,5,Stayed,No,0,70,5708,,
7432-FFVAR,1,Q3,5,Stayed,No,0,38,5187,,
7434-SHXLS,1,Q3,3,Churned,Yes,1,82,5421,Competitor,Competitor made better offer
7435-ZNUYY,1,Q3,3,Stayed,No,0,20,4439,,
7439-DKZTW,1,Q3,4,Joined,No,0,21,3154,,
7442-YGZFK,1,Q3,4,Joined,No,0,79,4796,,
7445-WMRBW,1,Q3,4,Stayed,No,0,29,4740,,
7446-KQISO,1,Q3,3,Stayed,No,0,38,4221,,
7446-SFAOA,1,Q3,4,Stayed,No,0,20,5707,,
7446-YPODE,1,Q3,3,Stayed,No,0,23,5296,,
7449-HVPIV,1,Q3,5,Stayed,No,0,44,4603,,
7450-NWRTR,1,Q3,3,Churned,Yes,1,91,2819,Competitor,Competitor made better offer
7452-FOLON,1,Q3,5,Stayed,No,0,53,5986,,
7459-IMVYU,1,Q3,3,Stayed,No,0,39,5858,,
7459-RRWQZ,1,Q3,1,Churned,Yes,1,89,4780,Competitor,Competitor made better offer
7460-ITWWP,1,Q3,4,Stayed,No,0,41,2701,,
7463-IFMQU,1,Q3,3,Stayed,No,0,76,4747,,
7465-ZZRVX,1,Q3,5,Joined,No,0,32,2722,,
7469-LKBCI,1,Q3,3,Stayed,No,0,39,4726,,
7470-DYNOE,1,Q3,5,Stayed,No,0,35,5940,,
7470-MCQTK,1,Q3,2,Churned,Yes,1,86,2655,Attitude,Attitude of support person
7471-MQPOS,1,Q3,4,Stayed,No,0,54,6404,,
7471-WNSUF,1,Q3,3,Stayed,No,0,24,4501,,
7472-EQOAV,1,Q3,3,Stayed,No,0,44,4485,,
7473-ZBDSN,1,Q3,5,Stayed,No,0,28,5751,,
7479-NITWS,1,Q3,1,Churned,Yes,1,91,4154,Price,Price too high
7480-QNVZJ,1,Q3,3,Churned,Yes,1,73,4287,Dissatisfaction,Network reliability
7480-SPLEF,1,Q3,3,Stayed,No,0,22,4933,,
7481-ATQQS,1,Q3,2,Churned,Yes,1,70,5651,Attitude,Attitude of support person
7483-IQWIB,1,Q3,4,Stayed,No,0,42,3462,,
7486-KSRVI,1,Q3,1,Churned,Yes,1,93,4760,Dissatisfaction,Product dissatisfaction
7488-MXJIV,1,Q3,1,Churned,Yes,1,96,3223,Competitor,Competitor had better devices
7492-TAFJD,1,Q3,4,Stayed,No,0,70,3345,,
7493-GVFIO,1,Q3,3,Stayed,No,0,48,4565,,
7493-TPUWZ,1,Q3,1,Churned,Yes,1,85,4243,Competitor,Competitor had better devices
7495-OOKFY,1,Q3,3,Churned,Yes,1,69,5302,Competitor,Competitor made better offer
7501-IWUNG,1,Q3,4,Stayed,No,0,58,6301,,
7501-VTYLJ,1,Q3,3,Joined,No,0,72,4057,,
7502-BNYGS,1,Q3,5,Stayed,No,0,53,2333,,
7503-EPSZW,1,Q3,3,Stayed,No,0,55,4582,,
7503-MIOGA,1,Q3,3,Stayed,No,0,56,5881,,
7503-QQRVF,1,Q3,1,Churned,Yes,1,81,2076,Competitor,Competitor had better devices
7503-ZGUZJ,1,Q3,1,Churned,Yes,1,79,4261,Dissatisfaction,Lack of self-service on Website
7504-UWHNB,1,Q3,4,Stayed,No,0,26,3080,,
7508-DQAKK,1,Q3,3,Stayed,No,0,33,6474,,
7508-KBIMB,1,Q3,4,Stayed,No,0,52,3607,,
7508-MYBOG,1,Q3,1,Churned,Yes,1,89,2177,Competitor,Competitor had better devices
7508-SMHXL,1,Q3,4,Stayed,No,0,77,4452,,
7511-YMXVQ,1,Q3,1,Churned,Yes,1,81,5028,Competitor,Competitor had better devices
7515-LODFU,1,Q3,3,Stayed,No,0,21,4042,,
7516-GMHUV,1,Q3,4,Stayed,No,0,40,5324,,
7517-LDMPS,1,Q3,5,Stayed,No,0,75,4807,,
7517-SAWMO,1,Q3,2,Churned,Yes,1,90,4718,Attitude,Attitude of support person
7519-JTWQH,1,Q3,4,Stayed,No,0,33,4803,,
7520-HQWJU,1,Q3,3,Stayed,No,0,26,4172,,
7521-AFHAB,1,Q3,3,Stayed,No,0,64,2492,,
7521-YXVZY,1,Q3,5,Joined,No,0,77,4430,,
7524-VRLPL,1,Q3,3,Stayed,No,0,34,4204,,
7526-BEZQB,1,Q3,1,Churned,Yes,1,89,2577,Attitude,Attitude of support person
7526-IVLYU,1,Q3,5,Joined,No,0,55,4852,,
7527-QNRUS,1,Q3,3,Stayed,No,0,33,3931,,
7529-ZDFXI,1,Q3,5,Stayed,No,0,36,4429,,
7530-HDYDS,1,Q3,2,Churned,Yes,1,70,2885,Attitude,Attitude of support person
7531-GQHME,1,Q3,4,Stayed,No,0,56,4996,,
7534-BFESC,1,Q3,2,Churned,Yes,1,91,2018,Competitor,Competitor made better offer
7537-CBQUZ,1,Q3,3,Stayed,No,0,24,5961,,
7537-RBWEA,1,Q3,5,Joined,No,0,45,3513,,
7538-GWHML,1,Q3,2,Churned,Yes,1,80,2323,Competitor,Competitor made better offer
7541-YLXCL,1,Q3,1,Churned,Yes,1,71,5220,Other,Don't know
7542-CYDDM,1,Q3,3,Stayed,No,0,22,4204,,
7544-ZVIKX,1,Q3,5,Stayed,No,0,75,5870,,
7547-EKNFS,1,Q3,1,Churned,Yes,1,89,2075,Attitude,Attitude of service provider
7548-SEPYI,1,Q3,2,Churned,Yes,1,74,5056,Competitor,Competitor made better offer
7549-MYGPK,1,Q3,2,Churned,Yes,1,79,5413,Price,Price too high
7550-WIQVA,1,Q3,4,Stayed,No,0,71,4972,,
7551-DACSP,1,Q3,2,Churned,Yes,1,91,3878,Competitor,Competitor made better offer
7551-JOHTI,1,Q3,2,Churned,Yes,1,77,5211,Attitude,Attitude of support person
7552-KEYGT,1,Q3,4,Stayed,No,0,44,4430,,
7554-AKDQF,1,Q3,4,Stayed,No,0,40,4227,,
7554-NEWDD,1,Q3,5,Stayed,No,0,8,3611,,
7558-IMLMT,1,Q3,4,Stayed,No,0,77,5626,,
7560-QJAVJ,1,Q3,3,Stayed,No,0,38,5474,,
7560-QRBXH,1,Q3,3,Stayed,No,0,21,3396,,
7562-GSUHK,1,Q3,1,Churned,Yes,1,75,5497,Competitor,Competitor made better offer
7562-UXTPG,1,Q3,4,Stayed,No,0,56,2992,,
7563-BIUPC,1,Q3,2,Churned,Yes,1,69,5715,Competitor,Competitor made better offer
7564-GHCVB,1,Q3,3,Stayed,No,0,40,4689,,
7566-DSRLQ,1,Q3,4,Stayed,No,0,70,5065,,
7567-ECMCM,1,Q3,4,Stayed,No,0,43,5128,,
7568-PODML,1,Q3,1,Churned,Yes,1,69,4954,Competitor,Competitor had better devices
7569-NMZYQ,1,Q3,4,Stayed,No,0,49,5475,,
7570-WELNY,1,Q3,3,Stayed,No,0,41,5520,,
7571-YXDAD,1,Q3,1,Churned,Yes,1,93,2078,Price,Long distance charges
7572-KPVKK,1,Q3,4,Stayed,No,0,33,5900,,
7576-ASEJU,1,Q3,4,Stayed,No,0,56,5246,,
7576-JMYWV,1,Q3,3,Stayed,No,0,55,4162,,
7576-OYWBN,1,Q3,1,Churned,Yes,1,67,2930,Competitor,Competitor had better devices
7577-SWIFR,1,Q3,5,Joined,No,0,28,5579,,
7579-KKLOE,1,Q3,3,Stayed,No,0,30,5529,,
7579-OOPEC,1,Q3,1,Churned,Yes,1,78,5461,Competitor,Competitor had better devices
7580-UGXNC,1,Q3,1,Churned,Yes,1,96,3016,Price,Extra data charges
7581-EBBOU,1,Q3,3,Stayed,No,0,62,4260,,
7586-ZATGZ,1,Q3,4,Stayed,No,0,37,2904,,
7587-AOVVU,1,Q3,3,Stayed,No,0,31,3160,,
7587-RZNME,1,Q3,3,Churned,Yes,1,91,4849,Price,Lack of affordable download/upload speed
7590-VHVEG,1,Q3,3,Joined,No,0,27,3964,,
7593-JNWRU,1,Q3,2,Churned,Yes,1,90,4525,Price,Extra data charges
7593-XFKDI,1,Q3,1,Churned,Yes,1,73,3017,Price,Extra data charges
7594-LZNWR,1,Q3,3,Stayed,No,0,63,4478,,
7594-RQHXR,1,Q3,2,Churned,Yes,1,94,3108,Other,Deceased
7595-EHCDL,1,Q3,3,Stayed,No,0,40,3087,,
7595-EUIVN,1,Q3,1,Churned,Yes,1,70,3940,Competitor,Competitor had better devices
7596-IIWYC,1,Q3,3,Stayed,No,0,79,5250,,
7596-LDUXP,1,Q3,4,Stayed,No,0,52,2452,,
7596-ZYWBB,1,Q3,4,Stayed,No,0,75,4372,,
7598-UAASY,1,Q3,1,Churned,Yes,1,71,4340,Competitor,Competitor had better devices
7599-FKVXZ,1,Q3,1,Churned,Yes,1,93,2265,Other,Don't know
7599-NTMDP,1,Q3,3,Stayed,No,0,26,5453,,
7601-DHFWZ,1,Q3,3,Stayed,No,0,66,3948,,
7601-GNDYK,1,Q3,4,Stayed,No,0,20,3764,,
7601-WFVZV,1,Q3,4,Joined,No,0,79,3718,,
7602-DBTOU,1,Q3,4,Stayed,No,0,20,4890,,
7602-MVRMB,1,Q3,4,Stayed,No,0,41,4754,,
7603-USHJS,1,Q3,3,Churned,Yes,1,78,2010,Attitude,Attitude of support person
7605-BDWDC,1,Q3,3,Stayed,No,0,67,2539,,
7605-SNLQG,1,Q3,4,Stayed,No,0,44,2036,,
7606-BPHHN,1,Q3,3,Stayed,No,0,9,5368,,
7607-QKKTJ,1,Q3,4,Stayed,No,0,27,2719,,
7608-RGIRO,1,Q3,3,Stayed,No,0,66,4889,,
7609-NRNCA,1,Q3,3,Stayed,No,0,42,4947,,
7609-YBPXG,1,Q3,3,Stayed,No,0,44,5418,,
7610-TVOPG,1,Q3,3,Stayed,No,0,73,2723,,
7611-YKYTC,1,Q3,3,Stayed,No,0,48,4040,,
7613-LLQFO,1,Q3,2,Churned,Yes,1,91,3330,Dissatisfaction,Limited range of services
7614-QVWQL,1,Q3,2,Churned,Yes,1,67,5375,Other,Moved
7615-ESMYF,1,Q3,3,Churned,Yes,1,70,5482,Competitor,Competitor made better offer
7617-EYGLW,1,Q3,3,Joined,No,0,64,5820,,
7619-ODSGN,1,Q3,1,Churned,Yes,1,90,5699,Attitude,Attitude of support person
7619-PLRLP,1,Q3,4,Stayed,No,0,37,5136,,
7621-VPNET,1,Q3,3,Stayed,No,0,25,2219,,
7622-FWGEW,1,Q3,3,Stayed,No,0,70,6500,,
7622-NXQZR,1,Q3,4,Stayed,No,0,31,2653,,
7623-HKYRK,1,Q3,3,Stayed,No,0,44,2276,,
7623-TRNQN,1,Q3,2,Churned,Yes,1,72,3113,Price,Extra data charges
7625-XCQRH,1,Q3,3,Churned,Yes,1,76,2291,Dissatisfaction,Network reliability
7627-JKIAZ,1,Q3,3,Churned,Yes,1,90,3982,Competitor,Competitor offered higher download speeds
7629-WFGLW,1,Q3,3,Stayed,No,0,20,6335,,
7629-WIXZF,1,Q3,3,Stayed,No,0,29,4770,,
7632-MNYOY,1,Q3,3,Churned,Yes,1,93,4389,Attitude,Attitude of service provider
7632-YUTXB,1,Q3,4,Stayed,No,0,60,2010,,
7633-MVPUY,1,Q3,3,Stayed,No,0,68,4012,,
7634-HLQJR,1,Q3,5,Stayed,No,0,35,3260,,
7634-WSWDB,1,Q3,3,Stayed,No,0,22,4194,,
7636-OWBPG,1,Q3,3,Stayed,No,0,27,3606,,
7636-PEPNS,1,Q3,4,Stayed,No,0,44,5040,,
7636-XUHWW,1,Q3,5,Joined,No,0,58,5824,,
7638-QVMVY,1,Q3,2,Churned,Yes,1,92,3735,Attitude,Attitude of support person
7639-LIAYI,1,Q3,4,Stayed,No,0,49,4142,,
7639-OPLNG,1,Q3,3,Stayed,No,0,27,5085,,
7639-SUPCW,1,Q3,1,Churned,Yes,1,91,2270,Competitor,Competitor made better offer
7641-EUYET,1,Q3,1,Churned,Yes,1,72,5712,Dissatisfaction,Product dissatisfaction
7641-TQFHN,1,Q3,3,Stayed,No,0,71,3124,,
7643-RCHXS,1,Q3,4,Stayed,No,0,23,4566,,
7644-OMVMY,1,Q3,3,Stayed,No,0,53,2019,,
7647-GYYKX,1,Q3,3,Stayed,No,0,79,5646,,
7649-PHJVR,1,Q3,4,Stayed,No,0,28,5825,,
7649-SIJJF,1,Q3,3,Stayed,No,0,37,6045,,
7654-YWJUF,1,Q3,3,Stayed,No,0,51,4382,,
7657-DYEPJ,1,Q3,3,Churned,Yes,1,82,2645,Price,Lack of affordable download/upload speed
7658-UYUQS,1,Q3,5,Stayed,No,0,67,5318,,
7660-HDPJV,1,Q3,2,Churned,Yes,1,81,2637,Dissatisfaction,Poor expertise of online support
7661-CPURM,1,Q3,3,Stayed,No,0,78,4446,,
7663-CUXZB,1,Q3,3,Stayed,No,0,23,6251,,
7663-RGWBC,1,Q3,1,Churned,Yes,1,90,4773,Other,Don't know
7663-YJHSN,1,Q3,3,Stayed,No,0,56,5096,,
7663-ZTEGJ,1,Q3,5,Stayed,No,0,77,3055,,
7665-NKLAV,1,Q3,4,Stayed,No,0,44,2564,,
7665-TOALD,1,Q3,1,Churned,Yes,1,79,2412,Competitor,Competitor made better offer
7665-VIGUD,1,Q3,5,Stayed,No,0,38,4745,,
7666-WKRON,1,Q3,3,Churned,Yes,1,85,2224,Dissatisfaction,Lack of self-service on Website
7668-XCFYV,1,Q3,3,Stayed,No,0,23,3689,,
7669-LCRSD,1,Q3,3,Stayed,No,0,56,2047,,
7670-ZBPOQ,1,Q3,4,Stayed,No,0,46,4411,,
7672-VFMXZ,1,Q3,3,Stayed,No,0,22,4607,,
7673-BQGKU,1,Q3,4,Stayed,No,0,23,4554,,
7673-LPRNY,1,Q3,3,Stayed,No,0,47,3127,,
7674-YTAFD,1,Q3,3,Stayed,No,0,52,3118,,
7675-OZCZG,1,Q3,3,Churned,Yes,1,77,4145,Competitor,Competitor made better offer
7677-SJJJK,1,Q3,5,Stayed,No,0,29,3152,,
7682-AZNDK,1,Q3,5,Stayed,No,0,45,3096,,
7683-CBDKJ,1,Q3,1,Churned,Yes,1,90,2881,Competitor,Competitor had better devices
7684-XSZIY,1,Q3,4,Stayed,No,0,43,5160,,
7688-AWMDX,1,Q3,3,Stayed,No,0,57,4957,,
7690-KPNCU,1,Q3,3,Stayed,No,0,28,4515,,
7691-KGKGP,1,Q3,3,Stayed,No,0,30,5534,,
7691-XVTZH,1,Q3,4,Stayed,No,0,64,5672,,
7693-LCKZL,1,Q3,1,Churned,Yes,1,84,5124,Competitor,Competitor had better devices
7693-QPEFS,1,Q3,3,Stayed,No,0,72,4368,,
7694-VLBWQ,1,Q3,2,Churned,Yes,1,74,4857,Dissatisfaction,Product dissatisfaction
7695-PKLCZ,1,Q3,4,Stayed,No,0,68,4201,,
7696-AMHOD,1,Q3,5,Stayed,No,0,69,4200,,
7696-CFTAT,1,Q3,3,Stayed,No,0,28,2745,,
7698-YFGEZ,1,Q3,4,Joined,No,0,38,5650,,
7703-ZEKEF,1,Q3,2,Churned,Yes,1,78,5701,Competitor,Competitor offered more data
7706-DZNKK,1,Q3,4,Stayed,No,0,29,2642,,
7706-YLMQA,1,Q3,4,Stayed,No,0,72,6072,,
7707-PYBBH,1,Q3,4,Stayed,No,0,52,2520,,
7710-JSYOA,1,Q3,5,Stayed,No,0,45,5205,,
7711-GQBZC,1,Q3,4,Stayed,No,0,45,5187,,
7711-YIJWC,1,Q3,3,Stayed,No,0,72,4413,,
7714-YXSMB,1,Q3,3,Stayed,No,0,50,2921,,
7716-YTYHG,1,Q3,2,Churned,Yes,1,93,3365,Competitor,Competitor offered higher download speeds
7717-BICXI,1,Q3,3,Stayed,No,0,47,4020,,
7718-RXDGG,1,Q3,4,Stayed,No,0,47,3351,,
7718-UPSKJ,1,Q3,4,Stayed,No,0,26,4328,,
7721-DVEKZ,1,Q3,3,Joined,No,0,73,4639,,
7721-JXEAW,1,Q3,2,Churned,Yes,1,70,4324,Competitor,Competitor offered higher download speeds
7722-CVFXN,1,Q3,5,Stayed,No,0,68,5546,,
7722-VJRQD,1,Q3,4,Stayed,No,0,21,4147,,
7727-SHVZV,1,Q3,4,Stayed,No,0,54,4883,,
7729-JTEEC,1,Q3,5,Joined,No,0,49,5456,,
7729-XBTWX,1,Q3,4,Stayed,No,0,58,4485,,
7730-CLDSV,1,Q3,4,Stayed,No,0,78,4616,,
7730-IUTDZ,1,Q3,1,Churned,Yes,1,68,4673,Dissatisfaction,Network reliability
7733-UDMTP,1,Q3,4,Stayed,No,0,76,4622,,
7734-DBOAI,1,Q3,1,Churned,Yes,1,93,5434,Attitude,Attitude of support person
7739-LAXOG,1,Q3,1,Churned,Yes,1,80,3590,Competitor,Competitor offered more data
7740-BTPUX,1,Q3,5,Stayed,No,0,56,5754,,
7740-KKCXF,1,Q3,4,Stayed,No,0,21,5045,,
7742-MYPGI,1,Q3,4,Stayed,No,0,45,4538,,
7743-EXURX,1,Q3,1,Churned,Yes,1,77,3758,Dissatisfaction,Product dissatisfaction
7746-AWNQW,1,Q3,4,Stayed,No,0,69,2431,,
7746-QYVCO,1,Q3,3,Stayed,No,0,55,2464,,
7748-UMTRK,1,Q3,4,Stayed,No,0,34,2440,,
7750-EYXWZ,1,Q3,3,Stayed,No,0,24,3740,,
7752-XUSCI,1,Q3,2,Churned,Yes,1,84,4105,Other,Don't know
7753-USQYQ,1,Q3,3,Stayed,No,0,40,5151,,
7754-IXRMC,1,Q3,4,Joined,No,0,23,3980,,
7758-UJWYS,1,Q3,5,Stayed,No,0,31,3897,,
7758-XKCBS,1,Q3,1,Churned,Yes,1,82,5518,Competitor,Competitor offered more data
7760-OYPDY,1,Q3,1,Churned,Yes,1,90,5586,Competitor,Competitor had better devices
7762-ONLJY,1,Q3,3,Stayed,No,0,51,4122,,
7762-URZQH,1,Q3,2,Churned,Yes,1,83,5602,Dissatisfaction,Product dissatisfaction
7764-BDPEE,1,Q3,4,Joined,No,0,38,5868,,
7765-LWVVH,1,Q3,3,Stayed,No,0,25,5584,,
7766-CLTIC,1,Q3,3,Stayed,No,0,28,4323,,
7767-UXAGJ,1,Q3,3,Churned,Yes,1,68,2928,Competitor,Competitor made better offer
7771-CFQRQ,1,Q3,3,Stayed,No,0,45,5144,,
7771-ZONAT,1,Q3,4,Stayed,No,0,55,4574,,
7774-OJSXI,1,Q3,3,Churned,Yes,1,65,5387,Dissatisfaction,Poor expertise of phone support
7776-QGYJC,1,Q3,5,Stayed,No,0,25,2042,,
7776-QWNFX,1,Q3,3,Churned,Yes,1,83,4795,Attitude,Attitude of support person
7777-UNYHB,1,Q3,3,Stayed,No,0,21,2360,,
7779-LGOVN,1,Q3,1,Churned,Yes,1,84,4990,Dissatisfaction,Limited range of services
7779-ORAEL,1,Q3,3,Stayed,No,0,52,5837,,
7780-OTDSO,1,Q3,1,Churned,Yes,1,86,2421,Attitude,Attitude of support person
7781-EWARA,1,Q3,3,Stayed,No,0,56,4122,,
7781-HVGMK,1,Q3,3,Stayed,No,0,27,5092,,
7783-YKGDV,1,Q3,1,Churned,Yes,1,76,2538,Price,Lack of affordable download/upload speed
7785-RDVIG,1,Q3,4,Joined,No,0,57,5722,,
7786-WBJYI,1,Q3,2,Churned,Yes,1,89,5365,Competitor,Competitor made better offer
7787-BNTZM,1,Q3,5,Stayed,No,0,76,5761,,
7789-CRUVC,1,Q3,3,Stayed,No,0,76,5274,,
7789-HKSBS,1,Q3,3,Stayed,No,0,36,5573,,
7794-JASDG,1,Q3,3,Joined,No,0,80,2250,,
7795-CFOCW,1,Q3,3,Stayed,No,0,66,4307,,
7797-EJMDP,1,Q3,3,Stayed,No,0,59,4157,,
7798-JVXYM,1,Q3,3,Stayed,No,0,69,5351,,
7799-DSEWS,1,Q3,3,Stayed,No,0,47,5993,,
7799-LGRDP,1,Q3,4,Stayed,No,0,79,2017,,
7801-CEDNV,1,Q3,3,Stayed,No,0,30,3560,,
7801-KICAO,1,Q3,4,Stayed,No,0,73,5033,,
7802-EFKNY,1,Q3,1,Churned,Yes,1,79,5865,Competitor,Competitor had better devices
7803-XOCCZ,1,Q3,3,Stayed,No,0,48,6099,,
7808-DVWEP,1,Q3,3,Joined,No,0,44,3985,,
7811-JIVPF,1,Q3,5,Stayed,No,0,47,4790,,
7812-FZHPE,1,Q3,1,Churned,Yes,1,86,4648,Price,Long distance charges
7813-TKCVO,1,Q3,3,Stayed,No,0,57,4390,,
7813-ZGGAW,1,Q3,5,Stayed,No,0,40,3364,,
7814-LEEVE,1,Q3,5,Joined,No,0,54,4215,,
7815-PDTHL,1,Q3,3,Stayed,No,0,45,3481,,
7816-VGHTO,1,Q3,5,Stayed,No,0,30,2866,,
7817-BOQPW,1,Q3,2,Churned,Yes,1,77,4320,Competitor,Competitor made better offer
7817-OMJNA,1,Q3,5,Stayed,No,0,50,5068,,
7820-ZYGNY,1,Q3,3,Stayed,No,0,23,4616,,
7821-DPRQE,1,Q3,3,Stayed,No,0,53,5015,,
7823-JSOAG,1,Q3,3,Joined,No,0,36,5203,,
7824-PANSQ,1,Q3,5,Stayed,No,0,33,6043,,
7825-ECJRF,1,Q3,1,Churned,Yes,1,71,3764,Dissatisfaction,Network reliability
7825-GKXMW,1,Q3,1,Churned,Yes,1,78,5973,Competitor,Competitor made better offer
7826-VVKWT,1,Q3,5,Stayed,No,0,73,4309,,
7831-QGOXH,1,Q3,3,Churned,Yes,1,77,3326,Other,Don't know
7833-PKIHD,1,Q3,3,Stayed,No,0,52,6385,,
7838-LAZFO,1,Q3,4,Stayed,No,0,37,4192,,
7839-NUIAA,1,Q3,3,Stayed,No,0,53,5381,,
7839-QRKXN,1,Q3,1,Churned,Yes,1,69,4197,Price,Long distance charges
7841-FCRQD,1,Q3,3,Stayed,No,0,49,3160,,
7841-TZDMQ,1,Q3,3,Churned,Yes,1,76,2667,Other,Don't know
7845-URHJN,1,Q3,3,Churned,Yes,1,91,4785,Price,Price too high
7850-THJMU,1,Q3,4,Stayed,No,0,37,4184,,
7850-VWJUU,1,Q3,4,Stayed,No,0,29,2221,,
7851-FLGGQ,1,Q3,1,Churned,Yes,1,66,3704,Competitor,Competitor had better devices
7851-WZEKY,1,Q3,2,Churned,Yes,1,82,2414,Competitor,Competitor made better offer
7852-LECYP,1,Q3,4,Stayed,No,0,43,5870,,
7853-GVUDZ,1,Q3,2,Churned,Yes,1,70,4277,Price,Long distance charges
7853-OETYL,1,Q3,3,Stayed,No,0,35,3306,,
7853-WNZSY,1,Q3,5,Joined,No,0,33,5809,,
7854-EDSSA,1,Q3,3,Churned,Yes,1,77,2195,Dissatisfaction,Poor expertise of online support
7854-EKTJL,1,Q3,3,Churned,Yes,1,66,2843,Attitude,Attitude of support person
7854-FOKSF,1,Q3,1,Churned,Yes,1,93,4747,Competitor,Competitor offered higher download speeds
7855-DIWPO,1,Q3,5,Stayed,No,0,21,2006,,
7856-GANIL,1,Q3,3,Stayed,No,0,66,2535,,
7858-GTZSP,1,Q3,5,Stayed,No,0,71,2061,,
7860-KSUGX,1,Q3,3,Stayed,No,0,74,6330,,
7860-UXCRM,1,Q3,4,Stayed,No,0,52,6382,,
7861-UVUFT,1,Q3,1,Churned,Yes,1,86,4003,Competitor,Competitor had better devices
7868-BGSZA,1,Q3,3,Stayed,No,0,35,5888,,
7868-TMWMZ,1,Q3,5,Stayed,No,0,59,4953,,
7869-ZYDST,1,Q3,5,Stayed,No,0,59,5841,,
7872-BAAZR,1,Q3,5,Stayed,No,0,29,4670,,
7872-RDDLZ,1,Q3,4,Stayed,No,0,33,4826,,
7873-CVMAW,1,Q3,4,Stayed,No,0,32,6468,,
7874-ECPQJ,1,Q3,5,Stayed,No,0,57,4462,,
7876-AEHIG,1,Q3,3,Stayed,No,0,37,5404,,
7876-BEUTG,1,Q3,4,Stayed,No,0,57,2577,,
7876-DNYAP,1,Q3,5,Stayed,No,0,36,5423,,
7878-JGDKK,1,Q3,3,Stayed,No,0,45,2124,,
7878-RTCZG,1,Q3,4,Joined,No,0,80,4050,,
7879-CGSFV,1,Q3,4,Stayed,No,0,22,5101,,
7880-XSOJX,1,Q3,4,Stayed,No,0,74,4282,,
7881-EVUAD,1,Q3,2,Churned,Yes,1,79,4648,Competitor,Competitor offered more data
7881-INRLC,1,Q3,1,Churned,Yes,1,70,4898,Competitor,Competitor offered more data
7883-ROJOC,1,Q3,5,Stayed,No,0,76,5842,,
7890-VYYWG,1,Q3,1,Churned,Yes,1,89,3766,Competitor,Competitor had better devices
7892-POOKP,1,Q3,3,Churned,Yes,1,84,5003,Other,Moved
7892-QVYKW,1,Q3,3,Stayed,No,0,25,3513,,
7893-IXHRQ,1,Q3,2,Churned,Yes,1,87,5636,Attitude,Attitude of service provider
7895-VONWT,1,Q3,5,Stayed,No,0,46,4284,,
7898-PDWQE,1,Q3,3,Stayed,No,0,20,5228,,
7901-HXJVA,1,Q3,4,Stayed,No,0,52,2292,,
7901-IIDQV,1,Q3,3,Stayed,No,0,51,3398,,
7901-TBKJX,1,Q3,3,Stayed,No,0,65,5514,,
7903-CMPEY,1,Q3,1,Churned,Yes,1,87,4138,Competitor,Competitor had better devices
7905-NJMXS,1,Q3,4,Stayed,No,0,74,5116,,
7905-TVXTA,1,Q3,4,Stayed,No,0,35,4771,,
7908-QCBCA,1,Q3,1,Churned,Yes,1,65,2404,Competitor,Competitor had better devices
7909-FIOIY,1,Q3,5,Stayed,No,0,39,2958,,
7912-SYRQT,1,Q3,2,Churned,Yes,1,96,5514,Competitor,Competitor offered more data
7916-VCCPB,1,Q3,3,Stayed,No,0,22,3624,,
7919-ZODZZ,1,Q3,4,Stayed,No,0,78,5289,,
7921-BEPCI,1,Q3,3,Stayed,No,0,59,4515,,
7921-LMDFQ,1,Q3,4,Stayed,No,0,77,6034,,
