Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
8999-XXGNS,1,United States,California,Healdsburg,95448,"38.618347, -122.908422",38.618347,-122.908422
8999-YPYBV,1,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669
9000-PLFUZ,1,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537
9003-CPATH,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411
9013-AQORL,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922
9018-PCIOK,1,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347
9019-QVLZD,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417
9025-AOMKI,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163
9025-ZRPVR,1,United States,California,Pacific Grove,93950,"36.618337, -121.926417",36.618337,-121.926417
9026-LHEVG,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991
9026-RNUJS,1,United States,California,Van Nuys,91401,"34.178483, -118.431791",34.178483,-118.431791
9027-TMATR,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907
9027-YFHQJ,1,United States,California,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119
9028-LIHRP,1,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548
9029-FEGVJ,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
9030-QGZNL,1,United States,California,Corona,92883,"33.762351, -117.488725",33.762351,-117.488725
9031-ZVQPT,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227
9033-EOXWV,1,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602
9036-CSKBW,1,United States,California,Los Gatos,95033,"37.160194, -121.945611",37.160194,-121.945611
9039-RBEEE,1,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417
9039-ZVJDC,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501
9040-KZVWO,1,United States,California,Big Bear Lake,92315,"34.242058, -116.89802",34.242058,-116.89802
9046-DQMTP,1,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673
9046-JBFWA,1,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821
9048-JVYVF,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
9050-IKDZA,1,United States,California,Clovis,93611,"36.917652, -119.593757",36.917652,-119.593757
9050-QLROH,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
9052-DHNKM,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565
9052-VKDUW,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416
9053-EJUNL,1,United States,California,Mecca,92254,"33.543835, -115.993906",33.543835,-115.993906
9053-JZFKV,1,United States,California,Redway,95560,"40.142256, -123.852927",40.142256,-123.852927
9054-FOWNV,1,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472
9055-MOJJJ,1,United States,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677
9057-MSWCO,1,United States,California,San Diego,92122,"32.85723, -117.209772",32.85723,-117.209774
9057-SIHCH,1,United States,California,Twentynine Palms,92278,"34.457829, -116.139589",34.457829,-116.139589
9058-CBREO,1,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587
9058-HRZSV,1,United States,California,Baldwin Park,91706,"34.098275, -117.967399",34.098275,-117.967399
9058-MJLZC,1,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982
9060-HJJRW,1,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902
9061-TIHDA,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183
9065-ZCPQX,1,United States,California,San Jacinto,92582,"33.806708, -117.02007",33.806708,-117.02007
9066-QRSDU,1,United States,California,Marina,93933,"36.689582, -121.758398",36.689582,-121.758398
9067-SQTNS,1,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306
9067-YGSCA,1,United States,California,Salinas,93901,"36.64152, -121.622188",36.64152,-121.622188
9068-FHQHD,1,United States,California,Petrolia,95558,"40.274302, -124.210902",40.274302,-124.210902
9068-VPWQQ,1,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049
9069-LGEUL,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
9070-BCKQP,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263
9073-ZZIAY,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971
9074-KGVOX,1,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578
9076-AXYIK,1,United States,California,Nipton,92364,"35.478736, -115.516984",35.478736,-115.516984
9079-LWTFD,1,United States,California,Pioneertown,92268,"34.201108, -116.593456",34.201108,-116.593456
9079-YEXQJ,1,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025
9081-WWXKP,1,United States,California,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597
9084-OAYKL,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214
9086-YJYXS,1,United States,California,San Martin,95046,"37.084697, -121.606417",37.084697,-121.606417
9087-EYCPR,1,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018
9089-UOWJG,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997
9090-SGQXL,1,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386
9091-WTUUY,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238
9092-GDZKO,1,United States,California,New Cuyama,93254,"34.956577, -119.750142",34.956577,-119.750142
9093-FPDLG,1,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747
9094-AZPHK,1,United States,California,San Bernardino,92405,"34.142747, -117.300864",34.142747,-117.300864
9095-HFAFX,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162
9097-ZUBYC,1,United States,California,North San Juan,95960,"39.423046, -120.984472",39.423046,-120.984472
9099-FTUHS,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066
9101-BWFSS,1,United States,California,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267
9101-NTIXF,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917
9102-IAYHT,1,United States,California,Salinas,93908,"36.624338, -121.615669",36.624338,-121.615669
9102-OXKFY,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287
9103-CXVOK,1,United States,California,Grover Beach,93433,"35.120833, -120.61843",35.120833,-120.61843
9103-TCIHJ,1,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826
9107-UKCKY,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163
9108-EJFJP,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237
9108-EQPNQ,1,United States,California,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338
9110-HSGTV,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462
9112-WSNPU,1,United States,California,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685
9114-AAFQH,1,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251
9114-DPSIA,1,United States,California,Stockton,95205,"37.965695, -121.260051",37.965695,-121.260051
9114-VEPUF,1,United States,California,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941
9115-YQHGA,1,United States,California,Lemoore,93245,"36.303666, -119.825657",36.303666,-119.825657
9117-SHLZX,1,United States,California,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472
9121-PHQSR,1,United States,California,Stratford,93266,"36.175255, -119.813805",36.175255,-119.813805
9122-UMROB,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709
9124-LHCJQ,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939
9127-FHJBZ,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298
9127-QRZMH,1,United States,California,Santa Ana,92706,"33.765893, -117.881533",33.765893,-117.881533
9128-CPXKI,1,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624
9129-UXERG,1,United States,California,Van Nuys,91405,"34.202494, -118.448048",34.202494,-118.448048
9133-AYJZG,1,United States,California,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024
9134-CEQMF,1,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198
9134-WYRVP,1,United States,California,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258
9135-HSWOC,1,United States,California,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312
9135-MGVPY,1,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414
9136-ALYBR,1,United States,California,Fontana,92337,"34.049671, -117.468896",34.049671,-117.468896
9137-NOQKA,1,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468
9137-UIYPG,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372
9138-EFSMO,1,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655
9139-TWBAS,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977
9139-WQQDY,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
9140-CZQZZ,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087
9142-KZXOP,1,United States,California,Sylmar,91342,"34.321621, -118.399841",34.321621,-118.399841
9142-XMYJH,1,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786
9143-CANJF,1,United States,California,Topaz,96133,"38.636052, -119.489162",38.636052,-119.489162
9146-JRIOX,1,United States,California,Shaver Lake,93664,"37.223, -119.001021",37.223,-119.001021
9150-HEPMB,1,United States,California,Corona,92882,"33.819385, -117.600213",33.819385,-117.600213
9150-KPBJQ,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933
9152-AMKAK,1,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793
9153-BTBVV,1,United States,California,San Francisco,94121,"37.776718, -122.495781",37.776718,-122.495781
9154-QDGTH,1,United States,California,Kettleman City,93239,"35.996923, -120.000951",35.996923,-120.000951
9158-VCTQB,1,United States,California,Los Angeles,90023,"34.017697, -118.200577",34.017697,-118.200577
9163-GHAYE,1,United States,California,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568
9167-APMXZ,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416
9168-INPSZ,1,United States,California,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972
9169-BSVIN,1,United States,California,Winchester,92596,"33.657433, -117.04254",33.657433,-117.04254
9170-ARBTB,1,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213
9170-CCKOU,1,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117
9170-GYZJC,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298
9172-ANCRX,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411
9172-JITSM,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817
9173-IVZVP,1,United States,California,Sherman Oaks,91403,"34.147149, -118.463365",34.147149,-118.463365
9174-FKWZE,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507
9174-IHETN,1,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836
9178-JHUVJ,1,United States,California,Newbury Park,91320,"34.172071, -118.946262",34.172071,-118.946262
9184-GALIL,1,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209
9185-TQCVP,1,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192
9189-JWSHV,1,United States,California,Helm,93627,"36.520537, -120.118055",36.520537,-120.118055
9190-MFJLN,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298
9191-MYQKX,1,United States,California,Lynwood,90262,"33.923573, -118.200669",33.923573,-118.200669
9194-GFVOI,1,United States,California,Tahoma,96142,"39.061227, -120.179546",39.061227,-120.179546
9199-PWQVC,1,United States,California,San Francisco,94124,"37.731505, -122.384532",37.731505,-122.384532
9200-NLNPD,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169
9206-GVPEQ,1,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674
9207-ZPANB,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379
9208-OLGAQ,1,United States,California,Berkeley,94709,"37.878554, -122.26609",37.878554,-122.26609
9209-NWPGU,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574
9210-IAHGH,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187
9214-EKVXR,1,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201
9220-CXRSC,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083
9220-ZNKJI,1,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203
9221-OTIVJ,1,United States,California,Dunlap,93621,"36.789213, -119.140338",36.789213,-119.140338
9223-UCPVT,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169
9224-VTYID,1,United States,California,Walnut Grove,95690,"38.240419, -121.587535",38.240419,-121.587535
9225-BZLNZ,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946
9227-LUNBG,1,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533
9227-UAQFT,1,United States,California,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125
9227-YBAXE,1,United States,California,Palm Desert,92260,"33.694501, -116.412711",33.694501,-116.412711
9229-RQABD,1,United States,California,Salton City,92275,"33.28156, -115.955541",33.28156,-115.955541
9231-ZJYAM,1,United States,California,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677
9233-PSYHO,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677
9236-NDUCW,1,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666
9237-HQITU,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742
9239-GZHZE,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163
9239-ZBZZV,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681
9242-TKFSV,1,United States,California,Browns Valley,95918,"39.292334, -121.320597",39.292334,-121.320597
9244-ZVAPM,1,United States,California,Garden Grove,92845,"33.782955, -118.026456",33.782955,-118.026456
9248-OJYKK,1,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937
9249-FXSCK,1,United States,California,Acampo,95220,"38.200231, -121.235034",38.200231,-121.235034
9250-WYPLL,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
9251-AWQGT,1,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593
9251-WNSOD,1,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488
9253-QXKBE,1,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371
9253-VIFJQ,1,United States,California,Chualar,93925,"36.596271, -121.442274",36.596271,-121.442274
9254-RBFON,1,United States,California,Klamath River,96050,"41.816595, -122.948287",41.816595,-122.948287
9256-JTBNZ,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516
9257-AZMTZ,1,United States,California,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839
9258-CNWAC,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049
9259-PACGQ,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804
9261-WDCAF,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232
9269-CQOOL,1,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381
9272-LSVYH,1,United States,California,Courtland,95615,"38.311609, -121.554034",38.311609,-121.554034
9274-CNFMO,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314
9274-UARKJ,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295
9277-JOOMO,1,United States,California,Garberville,95542,"40.057784, -123.679461",40.057784,-123.679461
9278-VZKCD,1,United States,California,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639
9279-CJEOJ,1,United States,California,Anaheim,92801,"33.844983, -117.952151",33.844983,-117.952151
9281-CEDRU,1,United States,California,Salton City,92275,"33.28156, -115.955541",33.28156,-115.955541
9281-OFDMF,1,United States,California,Meadow Valley,95956,"39.937017, -121.058043",39.937017,-121.058043
9281-PKKZE,1,United States,California,Azusa,91702,"34.174493, -117.87068",34.174493,-117.87068
9282-IZGQK,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896
9283-LZQOH,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411
9286-BHDQG,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796
9286-DOJGF,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997
9289-LBQVU,1,United States,California,Hemet,92545,"33.734933, -117.044145",33.734933,-117.044145
9290-SHCMB,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583
9294-TDIPC,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938
9297-EONCV,1,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583
9297-FVVDH,1,United States,California,Hemet,92545,"33.734933, -117.044145",33.734933,-117.044145
9298-WGMRW,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204
9300-AGZNL,1,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879
9300-RENDD,1,United States,California,Cedar Glen,92321,"34.255203, -117.175654",34.255203,-117.175654
9305-CDSKC,1,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953
9306-CPCBC,1,United States,California,Moreno Valley,92555,"33.907361, -117.109972",33.907361,-117.109972
9308-ANMVE,1,United States,California,Los Olivos,93441,"34.70434, -120.02609",34.70434,-120.02609
9309-BZGNT,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363
9313-CDOGY,1,United States,California,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009
9313-QOLTZ,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733
9314-IJWSQ,1,United States,California,Meridian,95957,"39.068071, -121.832638",39.068071,-121.832638
9314-QDMDW,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839
9317-WZPGV,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513
9318-NKNFC,1,United States,California,Twain,95984,"40.022184, -121.062384",40.022184,-121.062384
9323-HGFWY,1,United States,California,Porter Ranch,91326,"34.281911, -118.556218",34.281911,-118.556218
9327-QSDED,1,United States,California,Quincy,95971,"39.971228, -121.041166",39.971228,-121.041166
9330-DHBFL,1,United States,California,San Jose,95130,"37.277592, -121.986477",37.277592,-121.986477
9330-IJWIO,1,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167
9330-VOFSZ,1,United States,California,Princeton,95970,"39.424957, -122.039307",39.424957,-122.039307
9332-GYWLO,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945
9334-GWGOW,1,United States,California,Mc Kittrick,93251,"35.38381, -119.730885",35.38381,-119.730885
9337-SRRNI,1,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536
9339-FIIJL,1,United States,California,Avenal,93204,"35.916943, -120.129921",35.916943,-120.129921
9342-VNIMQ,1,United States,California,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165
9347-AERRL,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976
9348-ROUAI,1,United States,California,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329
9348-YVOMK,1,United States,California,Anaheim,92802,"33.807864, -117.923782",33.807864,-117.923782
9350-VLHMB,1,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668
9350-ZXYJC,1,United States,California,La Crescenta,91214,"34.239636, -118.245259",34.239636,-118.245259
9351-HXDMR,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306
9351-LZYGF,1,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755
9355-NPPFS,1,United States,California,Fremont,94538,"37.505768, -121.962472",37.505768,-121.962472
9356-AXGMP,1,United States,California,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659
9357-UJRUN,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037
9359-JANWS,1,United States,California,North Hills,91343,"34.238802, -118.482296",34.238802,-118.482296
9359-UGBTK,1,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.14207
9360-AHGNL,1,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188
9360-OMDZZ,1,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886
9361-YNQWJ,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437
9362-MWODR,1,United States,California,San Mateo,94404,"37.556094, -122.272437",37.556094,-122.272437
9364-YKUVW,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079
9365-CSLBQ,1,United States,California,Richgrove,93261,"35.809921, -119.127437",35.809921,-119.127437
9365-SRSZE,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191
9367-OIUXP,1,United States,California,Laton,93242,"36.444232, -119.718285",36.444232,-119.718285
9367-TCUYN,1,United States,California,Los Angeles,90066,"34.002028, -118.430656",34.002028,-118.430656
9367-WXLCH,1,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036
9369-XFEHK,1,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395
9371-BITHB,1,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161
9372-TXXPS,1,United States,California,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817
9373-WSLOY,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043
9374-YOLBJ,1,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693
9375-MHRRS,1,United States,California,San Jose,95125,"37.294926, -121.894763",37.294926,-121.894763
9378-FXTIZ,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.802959,-117.027095
9381-NDKME,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695
9385-EHGDO,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774
9385-NXKDA,1,United States,California,Hesperia,92345,"34.361387, -117.337509",34.361387,-117.337509
9386-LDCZR,1,United States,California,San Ardo,93450,"35.996008, -120.85305",35.996008,-120.85305
9388-ZEYVT,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967
9389-ACWBI,1,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472
9391-DXGGG,1,United States,California,Sacramento,95832,"38.445939, -121.496855",38.445939,-121.496855
9391-EOYLI,1,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899
9391-LMANN,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299
9391-TTOYH,1,United States,California,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005
9391-YZEJW,1,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947
9392-XBGTD,1,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877
9396-ZSFLL,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163
9397-TZSHA,1,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383
9398-MMQTO,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313
9399-APLBT,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686
9402-CXWPL,1,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298
9402-ORRAH,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729
9402-ROUMJ,1,United States,California,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513
9405-GPBBG,1,United States,California,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239
9408-HRXRK,1,United States,California,Annapolis,95412,"38.731055, -123.316553",38.731055,-123.316553
9408-SSNVZ,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583
9411-TPQQV,1,United States,California,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936
9412-ARGBX,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628
9412-GHEEC,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719
9415-DPEWS,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011
9415-TPKRV,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701
9415-ZNBSX,1,United States,California,Cool,95614,"38.880622, -120.973865",38.880622,-120.973865
9418-RUKPH,1,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347
9419-IPPBE,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628
9420-LOJKX,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186
9424-CMPOG,1,United States,California,Bakersfield,93307,"35.280113, -118.962329",35.280113,-118.962329
9426-SXNHE,1,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958
9430-FRQOC,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424
9430-NKQLY,1,United States,California,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837
9432-RUVSL,1,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167
9432-VOFYX,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689
9435-JMLSX,1,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549
9436-ZBZCT,1,United States,California,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639
9441-QHEVC,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666
9442-JTWDL,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083
9443-JUBUO,1,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841
9444-JTXHZ,1,United States,California,Tulare,93274,"36.185471, -119.375243",36.185471,-119.375243
9445-SZLCH,1,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417
9445-ZUEQE,1,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368
9447-YPTBX,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164
9448-REEVD,1,United States,California,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144
9450-TRJUU,1,United States,California,Bakersfield,93306,"35.449881, -118.841442",35.449881,-118.841442
9451-LPGOO,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
